grid_id,locality,centroid_lat,centroid_lon,area_sqkm,elevation_m,slope_deg,low_lying_score,dist_to_drain_m,drainage_density,dist_to_mithi_m,dist_to_coast_m,dist_to_hotspot_m,historical_hotspot_score,built_up_ratio
MUM_000629,Dadar East / Hindmata,18.988379,72.852607,0.25,4.3,0.96,0.92,3260.3,0.2,3260.3,4162.1,1707.5,0.241,0.934
MUM_000630,Dadar East / Hindmata,18.992895,72.852549,0.25,5.0,0.36,0.92,3480.4,0.2,3480.4,4249.3,1271.2,0.347,0.85
MUM_000631,Dadar East / Hindmata,18.99741,72.852491,0.25,3.85,0.67,0.92,3250.6,0.2,3700.5,4243.0,903.6,0.471,0.868
MUM_000632,Dadar East / Hindmata,19.001926,72.852433,0.25,3.15,1.17,0.92,2805.3,0.2,3920.6,4189.4,718.9,0.549,0.883
MUM_000633,Dadar East / Hindmata,19.006441,72.852375,0.25,3.7,0.59,0.92,2359.9,0.2,4154.8,4135.9,846.9,0.494,0.89
MUM_000634,Dadar East / Hindmata,19.010957,72.852317,0.25,3.68,0.57,0.92,1914.6,0.31,4424.5,4082.4,1190.7,0.371,0.882
MUM_000635,Dadar East / Hindmata,19.015473,72.852259,0.25,3.86,1.04,0.92,1469.2,1.05,4697.2,4028.8,1618.1,0.26,0.865
MUM_000636,Dadar East / Hindmata,19.019988,72.852201,0.25,4.28,0.62,0.92,1023.9,1.79,4969.9,3975.3,2078.1,0.177,0.94
MUM_000637,Dadar East / Hindmata,19.024504,72.852143,0.25,4.42,0.96,0.92,578.6,2.54,5242.6,3921.7,2553.2,0.119,0.919
MUM_000638,Sion / King's Circle,19.02902,72.852085,0.25,3.73,0.89,0.85,133.2,3.28,5515.2,3868.2,3036.3,0.08,0.883
MUM_000639,Sion / King's Circle,19.033535,72.852027,0.25,5.45,0.54,0.85,312.1,2.98,5787.9,3814.7,3524.2,0.053,0.838
MUM_000640,Dharavi / Mahim,19.038051,72.851969,0.25,5.21,0.97,0.85,757.4,2.24,6060.6,3758.6,4015.0,0.035,0.883
MUM_000641,Dharavi / Mahim,19.042567,72.851911,0.25,4.96,0.8,0.85,1202.7,1.5,6333.3,3659.1,4507.8,0.023,0.848
MUM_000642,Dharavi / Mahim,19.047082,72.851853,0.25,3.63,0.67,0.85,1648.0,0.75,6606.0,3559.6,5002.1,0.015,0.89
MUM_000643,Dharavi / Mahim,19.051598,72.851794,0.25,5.66,0.91,0.85,2093.4,0.2,6879.4,3460.1,5497.4,0.01,0.835
MUM_000644,Dharavi / Mahim,19.056113,72.851736,0.25,4.98,1.42,0.85,2538.7,0.2,7170.2,3360.7,5993.5,0.007,0.879
MUM_000645,Bandra Kurla Complex (BKC),19.060629,72.851678,0.25,6.07,0.78,0.85,2984.0,0.2,7483.0,3261.2,6490.2,0.004,0.855
MUM_000646,Bandra Kurla Complex (BKC),19.065145,72.85162,0.25,3.82,1.42,0.85,2808.1,0.2,7815.4,3161.7,6987.3,0.003,0.904
MUM_000647,Santacruz / Milan Subway,19.06966,72.851562,0.25,4.99,1.14,0.92,2323.0,0.2,8164.8,3062.2,7484.9,0.002,0.861
MUM_000648,Santacruz / Milan Subway,19.074176,72.851503,0.25,4.78,0.8,0.92,1838.0,0.44,8529.3,2962.7,7180.4,0.003,0.898
MUM_000649,Santacruz / Milan Subway,19.078692,72.851445,0.25,4.69,0.61,0.92,1352.9,1.25,8906.9,2863.3,6686.6,0.004,0.85
MUM_000650,Santacruz / Milan Subway,19.083207,72.851387,0.25,3.85,1.12,0.92,867.8,2.05,9296.1,2763.8,6193.8,0.006,0.908
MUM_000651,Santacruz / Milan Subway,19.087723,72.851329,0.25,4.93,0.98,0.92,382.7,2.86,9695.5,2630.9,5702.3,0.009,0.911
MUM_000652,Santacruz / Milan Subway,19.092238,72.85127,0.25,3.46,1.12,0.92,102.3,3.33,10103.8,2447.5,5212.4,0.013,0.876
MUM_000653,Santacruz / Milan Subway,19.096754,72.851212,0.25,4.87,0.53,0.92,587.4,2.52,10520.1,2264.1,4724.5,0.02,0.895
MUM_000654,Andheri Subway / West,19.10127,72.851154,0.25,3.18,0.95,0.92,1072.5,1.71,10943.3,2080.7,4239.5,0.029,0.927
MUM_000655,Andheri Subway / West,19.105785,72.851095,0.25,3.96,0.33,0.92,1557.6,0.9,11372.8,1897.3,3758.5,0.044,0.889
MUM_000656,Andheri Subway / West,19.110301,72.851037,0.25,3.38,0.8,0.92,1972.6,0.21,11807.8,1714.0,3283.1,0.065,0.889
MUM_000657,Andheri Subway / West,19.114816,72.850979,0.25,4.73,0.72,0.92,1487.6,1.02,12247.8,1530.6,2816.3,0.096,0.869
MUM_000658,Andheri Subway / West,19.119332,72.85092,0.25,2.97,0.91,0.92,1002.5,1.83,12692.3,1347.2,2363.0,0.14,0.919
MUM_000659,Andheri Subway / West,19.123848,72.850862,0.25,3.72,0.95,0.92,517.4,2.64,13140.7,1163.8,1933.0,0.2,0.884
MUM_000660,Andheri Subway / West,19.128363,72.850804,0.25,3.87,0.37,0.92,32.4,3.45,13592.8,980.4,1545.7,0.276,0.88
MUM_000661,Jogeshwari / JVLR,19.132879,72.850745,0.25,10.12,1.94,0.4,452.7,2.75,14048.0,797.0,1241.6,0.355,0.83
MUM_000662,Jogeshwari / JVLR,19.137394,72.850687,0.25,21.64,1.49,0.4,937.7,1.94,14506.3,613.6,1092.8,0.402,0.82
MUM_000663,Jogeshwari / JVLR,19.14191,72.850628,0.2491,15.14,3.11,0.4,1421.8,1.13,14966.1,321.2,1159.4,0.381,0.804
MUM_000664,Jogeshwari / JVLR,19.146425,72.85057,0.0743,16.21,2.21,0.4,1747.8,0.59,15263.6,88.7,1248.5,0.353,0.761
MUM_000665,Jogeshwari / JVLR,19.150941,72.850511,0.1009,21.83,2.69,0.4,3172.0,0.2,6031.3,101.8,3416.3,0.058,0.724
MUM_000666,Goregaon West,19.155457,72.850453,0.2186,7.41,3.57,0.4,2911.4,0.2,5639.5,210.0,3044.2,0.079,0.837
MUM_000667,Goregaon West,19.159972,72.850394,0.25,11.5,1.99,0.4,2571.6,0.2,5214.3,397.3,2648.8,0.11,0.803
MUM_000668,Goregaon West,19.164488,72.850336,0.25,20.35,1.82,0.4,2199.6,0.2,4770.2,617.5,2254.5,0.153,0.751
MUM_000669,Goregaon West,19.169003,72.850277,0.25,17.81,2.38,0.4,1860.3,0.4,4338.3,837.8,1910.5,0.204,0.804
MUM_000670,Goregaon West,19.173519,72.850219,0.25,14.5,3.32,0.4,1607.2,0.82,3922.5,1058.0,1648.3,0.253,0.721
MUM_000671,Malad West,19.178034,72.85016,0.25,17.33,3.96,0.4,1485.2,1.02,3528.8,1278.3,1511.2,0.284,0.798
MUM_000672,Malad West,19.18255,72.850101,0.25,10.85,1.21,0.4,1525.9,0.96,3164.9,1498.5,1533.2,0.279,0.788
MUM_000673,Malad West,19.187066,72.850043,0.25,17.6,3.09,0.4,1717.8,0.64,2815.9,1767.9,1432.1,0.303,0.729
MUM_000674,Malad West,19.191581,72.849984,0.25,8.03,3.16,0.4,1567.0,0.89,2466.9,2122.3,944.2,0.455,0.818
MUM_000675,Malad West,19.196097,72.849925,0.25,14.96,1.42,0.4,1079.0,1.7,2118.0,2516.8,481.9,0.669,0.835
MUM_000676,Kandivali West,19.200612,72.849867,0.25,12.07,3.37,0.4,591.0,2.52,1769.0,2913.2,269.9,0.799,0.727
MUM_000677,Kandivali West,19.205128,72.849808,0.25,19.91,2.93,0.4,103.0,3.33,1447.6,3309.5,643.0,0.585,0.774
MUM_000678,Kandivali West,19.209643,72.849749,0.25,18.64,1.22,0.4,385.0,2.86,1152.3,3705.8,1119.9,0.393,0.74
MUM_000679,Kandivali West,19.214159,72.849691,0.25,20.55,1.43,0.4,857.1,2.07,857.1,4051.8,1610.8,0.261,0.822
MUM_000680,Kandivali West,19.218674,72.849632,0.25,7.12,3.01,0.4,561.8,2.56,561.8,3952.3,1589.3,0.266,0.729
MUM_000681,Kandivali West,19.22319,72.849573,0.25,15.53,2.68,0.4,266.5,3.06,266.5,3864.5,1325.0,0.331,0.718
MUM_000682,Kandivali West,19.227705,72.849514,0.25,11.43,2.29,0.4,28.8,3.45,28.8,3835.8,1218.9,0.362,0.798
MUM_000683,Borivali / Dahisar Subway,19.232221,72.849455,0.25,19.15,3.33,0.4,324.1,2.96,324.1,3871.9,1309.8,0.336,0.728
MUM_000684,Borivali / Dahisar Subway,19.236736,72.849397,0.25,16.74,1.82,0.4,619.3,2.47,619.3,3956.3,1563.8,0.272,0.753
MUM_000685,Borivali / Dahisar Subway,19.241252,72.849338,0.25,16.16,1.31,0.4,914.5,1.98,914.5,4043.6,1843.3,0.215,0.715
MUM_000686,Borivali / Dahisar Subway,19.245768,72.849279,0.25,20.39,1.22,0.4,1209.8,1.48,1209.8,4130.8,1623.5,0.258,0.829
MUM_000687,Borivali / Dahisar Subway,19.250283,72.84922,0.25,8.46,1.99,0.4,1505.0,0.99,1505.0,4218.1,1540.7,0.277,0.794
MUM_000688,Borivali / Dahisar Subway,19.254799,72.849161,0.25,19.82,3.72,0.4,1800.2,0.5,1800.2,4305.3,1616.1,0.26,0.808
MUM_000689,Borivali / Dahisar Subway,19.259306,72.849111,0.25,7.0,3.98,0.4,2095.5,0.2,2095.5,4392.6,1830.3,0.218,0.715
MUM_000690,Borivali / Dahisar Subway,19.262577,72.85001,0.25,16.59,1.49,0.4,2371.1,0.2,2371.1,4479.9,2141.9,0.168,0.746
MUM_000691,Mumbai Central,,,0.25,21.85,2.75,0.4,2591.2,0.2,2591.2,4567.1,2383.8,0.137,0.798
MUM_000692,Dadar East / Hindmata,18.984361,72.856108,0.25,4.83,1.17,0.92,2811.3,0.2,2811.3,4654.4,1970.5,0.194,0.893
MUM_000693,Dadar East / Hindmata,18.9886,72.857091,0.25,4.06,0.82,0.92,3031.4,0.2,3031.4,4741.7,1607.3,0.262,0.899
MUM_000694,Dadar East / Hindmata,18.99295,72.857296,0.25,4.8,0.58,0.92,3251.5,0.2,3251.5,4740.1,1335.5,0.329,0.92
MUM_000695,Dadar East / Hindmata,18.997465,72.857238,0.25,4.41,0.91,0.92,3032.6,0.2,3473.5,4686.6,1218.2,0.362,0.886
MUM_000696,Dadar East / Hindmata,19.001981,72.85718,0.25,3.45,0.93,0.92,2587.2,0.2,3732.7,4633.0,1297.9,0.339,0.889
MUM_000697,Dadar East / Hindmata,19.006497,72.857122,0.25,3.09,0.7,0.92,2141.9,0.2,4005.4,4579.5,1544.3,0.276,0.936
MUM_000698,Dadar East / Hindmata,19.011012,72.857065,0.25,4.64,0.64,0.92,1696.5,0.67,4278.1,4525.9,1893.5,0.206,0.892
MUM_000699,Dadar East / Hindmata,19.015528,72.857007,0.25,4.31,1.16,0.92,1251.2,1.41,4550.8,4472.4,2299.1,0.147,0.945
MUM_000700,Dadar East / Hindmata,19.020044,72.856949,0.25,3.55,0.7,0.92,805.9,2.16,4823.5,4418.9,2736.1,0.102,0.886
MUM_000701,Sion / King's Circle,19.024559,72.856891,0.25,5.78,1.47,0.85,360.6,2.9,5096.2,4365.3,3191.6,0.07,0.859
MUM_000702,Sion / King's Circle,19.029075,72.856833,0.25,5.49,1.21,0.85,84.7,3.36,5368.9,4311.8,3658.8,0.047,0.859
MUM_000703,Sion / King's Circle,19.033591,72.856775,0.25,4.61,0.66,0.85,530.1,2.62,5641.5,4248.6,4133.7,0.032,0.913
MUM_000704,Sion / King's Circle,19.038106,72.856717,0.25,4.74,0.68,0.85,975.4,1.87,5914.2,4149.1,4613.9,0.021,0.887
MUM_000705,Sion / King's Circle,19.042622,72.856659,0.25,4.57,0.65,0.85,1420.7,1.13,6186.9,4049.6,5097.9,0.014,0.85
MUM_000706,Dharavi / Mahim,19.047137,72.856601,0.25,4.6,1.02,0.85,1866.0,0.39,6470.3,3950.1,5584.7,0.01,0.83
MUM_000707,Dharavi / Mahim,19.051653,72.856543,0.25,6.03,1.38,0.85,2311.5,0.2,6778.6,3850.7,6073.6,0.006,0.902
MUM_000708,Bandra Kurla Complex (BKC),19.056169,72.856485,0.25,4.08,0.52,0.85,2768.1,0.2,7108.7,3751.2,6564.3,0.004,0.898
MUM_000709,Bandra Kurla Complex (BKC),19.060684,72.856427,0.25,5.65,0.75,0.85,2929.4,0.2,7457.8,3651.7,7056.2,0.003,0.887
MUM_000710,Bandra Kurla Complex (BKC),19.0652,72.856369,0.25,3.99,0.51,0.85,2444.3,0.2,7823.2,3552.2,7549.2,0.002,0.905
MUM_000711,Bandra Kurla Complex (BKC),19.069716,72.856311,0.25,3.72,0.61,0.85,1959.2,0.23,8202.9,3452.7,7121.8,0.003,0.836
MUM_000712,Bandra Kurla Complex (BKC),19.074231,72.856253,0.25,4.91,1.26,0.85,1474.1,1.04,8594.9,3353.3,6623.6,0.004,0.841
MUM_000713,Santacruz / Milan Subway,19.078747,72.856195,0.25,3.92,0.61,0.92,989.1,1.85,8997.6,3253.8,6125.8,0.006,0.9
MUM_000714,Santacruz / Milan Subway,19.083263,72.856137,0.25,4.92,0.72,0.92,504.0,2.66,9409.6,3096.1,5628.3,0.009,0.9
MUM_000715,Santacruz / Milan Subway,19.087778,72.856078,0.25,3.9,1.15,0.92,18.9,3.47,9829.8,2912.7,5131.3,0.014,0.922
MUM_000716,Santacruz / Milan Subway,19.092294,72.85602,0.25,3.17,0.82,0.92,466.2,2.72,10257.2,2729.3,4634.9,0.021,0.915
MUM_000717,Santacruz / Milan Subway,19.096809,72.855962,0.25,4.36,0.66,0.92,951.2,1.91,10690.9,2545.9,4139.5,0.032,0.927
MUM_000718,Andheri Subway / West,19.101325,72.855904,0.25,3.06,0.39,0.92,1436.3,1.11,11130.1,2362.5,3645.2,0.048,0.899
MUM_000719,Andheri Subway / West,19.105841,72.855846,0.25,3.03,0.73,0.92,1921.3,0.3,11574.3,2179.1,3152.8,0.072,0.873
MUM_000720,Andheri Subway / West,19.110356,72.855788,0.25,3.37,0.8,0.92,1608.9,0.82,12022.8,1995.7,2663.3,0.109,0.949
MUM_000721,Andheri Subway / West,19.114872,72.855729,0.25,2.99,1.11,0.92,1123.8,1.63,12475.3,1812.3,2178.4,0.163,0.888
MUM_000722,Andheri Subway / West,19.119387,72.855671,0.25,3.03,1.08,0.92,638.7,2.44,12931.2,1628.9,1702.4,0.242,0.886
MUM_000723,Andheri Subway / West,19.123903,72.855613,0.25,4.98,0.87,0.92,153.7,3.24,13390.3,1445.5,1245.3,0.354,0.927
MUM_000724,Jogeshwari / JVLR,19.128419,72.855554,0.25,16.37,1.85,0.4,331.4,2.95,13852.3,1262.2,838.6,0.497,0.706
MUM_000725,Jogeshwari / JVLR,19.132934,72.855496,0.25,20.6,2.67,0.4,816.5,2.14,14316.8,1018.9,596.5,0.608,0.812
MUM_000726,Jogeshwari / JVLR,19.13745,72.855438,0.25,7.67,3.43,0.4,1301.5,1.33,14783.6,615.6,713.0,0.552,0.721
MUM_000727,Jogeshwari / JVLR,19.141965,72.85538,0.2303,19.48,1.38,0.4,1767.0,0.56,15231.9,234.4,1055.5,0.415,0.704
MUM_000728,Jogeshwari / JVLR,19.146481,72.855321,0.0264,19.8,1.61,0.4,2053.7,0.2,15496.3,52.9,1291.0,0.341,0.834
MUM_000729,Jogeshwari / JVLR,19.150997,72.855263,0.0963,9.44,2.7,0.4,2772.1,0.2,5335.7,98.1,2827.4,0.095,0.815
MUM_000730,Goregaon West,19.155512,72.855204,0.2152,11.31,3.04,0.4,2526.5,0.2,4995.8,204.9,2577.7,0.117,0.8
MUM_000731,Goregaon West,19.160028,72.855146,0.25,16.55,1.62,0.4,2278.2,0.2,4621.8,388.9,2323.8,0.144,0.79
MUM_000732,Goregaon West,19.164543,72.855088,0.25,16.66,1.84,0.4,2076.7,0.2,4234.0,609.2,2113.5,0.172,0.713
MUM_000733,Goregaon West,19.169059,72.855029,0.25,17.97,1.37,0.4,1983.8,0.2,3872.0,829.4,2008.4,0.188,0.714
MUM_000734,Goregaon West,19.173574,72.854971,0.25,20.44,3.31,0.4,2014.4,0.2,3523.0,1065.9,1925.1,0.201,0.818
MUM_000735,Malad West,19.17809,72.854912,0.25,8.49,2.74,0.4,1982.3,0.2,3174.0,1419.4,1430.6,0.304,0.709
MUM_000736,Malad West,19.182606,72.854854,0.25,21.19,2.45,0.4,1482.5,1.03,2825.0,1815.7,942.0,0.456,0.759
MUM_000737,Malad West,19.187121,72.854795,0.25,15.98,3.56,0.4,983.1,1.86,2476.0,2212.0,477.5,0.672,0.807
MUM_000738,Malad West,19.191637,72.854737,0.25,18.79,3.15,0.4,484.7,2.69,2146.4,2608.3,261.9,0.804,0.754
MUM_000739,Malad West,19.196152,72.854678,0.25,10.27,3.05,0.4,5.9,3.49,1851.1,3004.6,639.7,0.587,0.789
MUM_000740,Kandivali West,19.200668,72.85462,0.25,16.11,3.66,0.4,493.9,2.68,1555.8,3400.9,1118.0,0.394,0.77
MUM_000741,Kandivali West,19.205183,72.854561,0.25,19.69,2.64,0.4,981.9,1.86,1260.6,3797.2,1609.5,0.262,0.83
MUM_000742,Kandivali West,19.209699,72.854503,0.25,16.11,1.74,0.4,965.3,1.89,965.3,4193.5,1247.8,0.354,0.742
MUM_000743,Kandivali West,19.214215,72.854444,0.25,14.26,3.94,0.4,670.0,2.38,670.0,4361.2,887.1,0.477,0.746
MUM_000744,Kandivali West,19.21873,72.854385,0.25,18.82,1.34,0.4,374.7,2.88,374.7,4335.7,719.0,0.549,0.772
MUM_000745,Kandivali West,19.223246,72.854327,0.25,10.17,1.46,0.4,79.4,3.37,79.4,4367.7,864.2,0.487,0.834
MUM_000746,Kandivali West,19.227761,72.854268,0.25,20.66,3.33,0.4,215.8,3.14,215.8,4448.6,1215.2,0.363,0.819
MUM_000747,Borivali / Dahisar Subway,19.232277,72.854209,0.25,7.73,2.54,0.4,511.0,2.65,511.0,4535.9,1645.2,0.254,0.824
MUM_000748,Borivali / Dahisar Subway,19.236792,72.854151,0.25,12.11,3.09,0.4,806.2,2.16,806.2,4623.1,2014.8,0.187,0.725
MUM_000749,Borivali / Dahisar Subway,19.241308,72.854092,0.25,19.3,1.22,0.4,1101.5,1.66,1101.5,4710.4,2040.7,0.183,0.773
MUM_000750,Borivali / Dahisar Subway,19.245823,72.854033,0.25,7.65,1.46,0.4,1396.7,1.17,1396.7,4797.7,2098.2,0.174,0.768
MUM_000751,Borivali / Dahisar Subway,19.250339,72.853975,0.25,13.89,1.84,0.4,1691.9,0.68,1691.9,4884.9,2267.3,0.151,0.732
MUM_000752,Borivali / Dahisar Subway,19.254854,72.853916,0.25,21.8,1.62,0.4,1922.2,0.3,1922.2,4972.2,2525.6,0.122,0.713
MUM_000753,Borivali / Dahisar Subway,19.25937,72.853857,0.25,12.36,2.81,0.4,2142.3,0.2,2142.3,5059.5,2673.9,0.108,0.758
MUM_000754,Borivali / Dahisar Subway,19.263738,72.853941,0.25,21.22,1.2,0.4,2362.4,0.2,2362.4,5146.7,2313.0,0.146,0.712
MUM_000755,Borivali / Dahisar Subway,19.266753,72.855288,0.25,16.19,1.25,0.4,2582.5,0.2,2582.5,5234.0,2012.6,0.187,0.757
MUM_000756,Mumbai Central,,,0.25,7.58,2.03,0.4,2802.6,0.2,2802.6,5237.2,1803.0,0.223,0.832
MUM_000757,Dadar East / Hindmata,18.993469,72.860701,0.25,3.21,0.66,0.92,3041.1,0.2,3041.1,5183.7,1717.9,0.239,0.897
MUM_000758,Dadar East / Hindmata,18.997699,72.861694,0.25,3.21,0.87,0.92,2814.5,0.2,3313.6,5130.1,1775.3,0.228,0.917
MUM_000759,Dadar East / Hindmata,19.002036,72.861928,0.25,3.76,0.79,0.92,2369.2,0.2,3586.3,5076.6,1962.7,0.195,0.948
MUM_000760,Dadar East / Hindmata,19.006552,72.86187,0.25,4.59,1.19,0.92,1923.9,0.29,3859.0,5023.1,2247.8,0.154,0.864
MUM_000761,Dadar East / Hindmata,19.011067,72.861812,0.25,3.46,0.6,0.92,1478.6,1.04,4131.7,4969.5,2598.7,0.115,0.899
MUM_000762,Dadar East / Hindmata,19.015583,72.861754,0.25,3.88,0.96,0.92,1033.3,1.78,4404.4,4916.0,2992.2,0.083,0.943
MUM_000763,Sion / King's Circle,19.020099,72.861697,0.25,4.9,1.24,0.85,587.9,2.52,4677.1,4862.5,3413.8,0.058,0.892
MUM_000764,Sion / King's Circle,19.024614,72.861639,0.25,5.61,1.41,0.85,142.6,3.26,4949.8,4808.9,3854.1,0.04,0.907
MUM_000765,Sion / King's Circle,19.02913,72.861581,0.25,3.96,0.68,0.85,302.7,3.0,5222.5,4738.6,4307.5,0.028,0.886
MUM_000766,Sion / King's Circle,19.033646,72.861523,0.25,3.95,0.8,0.85,748.0,2.25,5495.2,4639.1,4770.2,0.019,0.892
MUM_000767,Sion / King's Circle,19.038161,72.861465,0.25,4.26,0.51,0.85,1193.4,1.51,5772.2,4539.6,5239.8,0.013,0.901
MUM_000768,Sion / King's Circle,19.042677,72.861408,0.25,4.45,0.56,0.85,1656.4,0.74,6074.8,4440.1,5714.5,0.009,0.836
MUM_000769,Sion / King's Circle,19.047193,72.86135,0.25,5.54,1.44,0.85,2136.1,0.2,6402.2,4340.7,6193.3,0.006,0.906
MUM_000770,Bandra Kurla Complex (BKC),19.051708,72.861292,0.25,5.43,0.56,0.85,2623.4,0.2,6750.7,4241.2,6675.1,0.004,0.913
MUM_000771,Bandra Kurla Complex (BKC),19.056224,72.861234,0.25,5.84,0.66,0.85,3050.6,0.2,7117.4,4141.7,7159.4,0.003,0.918
MUM_000772,Bandra Kurla Complex (BKC),19.060739,72.861176,0.25,4.86,1.31,0.85,2565.5,0.2,7499.4,4042.2,7598.0,0.002,0.836
MUM_000773,Bandra Kurla Complex (BKC),19.065255,72.861118,0.25,4.52,1.49,0.85,2080.5,0.2,7894.7,3942.7,7098.0,0.003,0.895
MUM_000774,Bandra Kurla Complex (BKC),19.069771,72.86106,0.25,5.57,0.67,0.85,1595.4,0.84,8301.2,3843.3,6598.0,0.004,0.881
MUM_000775,Bandra Kurla Complex (BKC),19.074286,72.861002,0.25,4.11,0.71,0.85,1110.3,1.65,8717.5,3743.8,6098.1,0.006,0.847
MUM_000776,Bandra Kurla Complex (BKC),19.078802,72.860944,0.25,3.91,0.75,0.85,625.3,2.46,9142.2,3561.2,5598.1,0.009,0.861
MUM_000777,Santacruz / Milan Subway,19.083318,72.860886,0.25,3.8,1.01,0.92,140.2,3.27,9574.1,3377.8,5098.2,0.014,0.881
MUM_000778,Santacruz / Milan Subway,19.087833,72.860828,0.25,3.9,0.96,0.92,344.8,2.93,10012.4,3194.4,4598.3,0.022,0.906
MUM_000779,Santacruz / Milan Subway,19.092349,72.86077,0.25,3.43,0.39,0.92,829.9,2.12,10456.2,3011.0,4098.4,0.033,0.897
MUM_000780,Santacruz / Milan Subway,19.096865,72.860712,0.25,4.53,0.71,0.92,1315.0,1.31,10904.9,2827.7,3598.5,0.05,0.945
MUM_000781,Andheri Subway / West,19.10138,72.860654,0.25,2.88,0.94,0.92,1800.0,0.5,11357.9,2644.3,3098.7,0.076,0.868
MUM_000782,Andheri Subway / West,19.105896,72.860596,0.25,4.28,0.94,0.92,1730.2,0.62,11814.7,2460.9,2598.9,0.115,0.925
MUM_000783,Andheri Subway / West,19.110411,72.860538,0.25,3.42,0.85,0.92,1245.1,1.42,12274.8,2277.5,2099.3,0.174,0.92
MUM_000784,Andheri Subway / West,19.114927,72.86048,0.25,4.66,0.51,0.92,760.0,2.23,12737.9,2094.1,1599.9,0.264,0.929
MUM_000785,Andheri Subway / West,19.119443,72.860422,0.25,3.42,1.09,0.92,275.0,3.04,13203.8,1910.7,1101.0,0.4,0.886
MUM_000786,Jogeshwari / JVLR,19.123958,72.860364,0.25,17.79,2.48,0.4,210.1,3.15,13672.0,1717.7,604.0,0.605,0.829
MUM_000787,Jogeshwari / JVLR,19.128474,72.860305,0.25,21.35,2.44,0.4,695.2,2.34,14142.4,1314.5,131.6,0.896,0.71
MUM_000788,Jogeshwari / JVLR,19.13299,72.860247,0.25,12.98,2.66,0.4,1180.2,1.53,14614.8,911.2,412.2,0.709,0.726
MUM_000789,Jogeshwari / JVLR,19.137505,72.860189,0.25,13.63,2.81,0.4,1665.3,0.72,15089.0,508.0,906.9,0.47,0.791
MUM_000790,Jogeshwari / JVLR,19.142021,72.860131,0.1872,10.89,1.45,0.4,2092.8,0.2,15505.8,167.2,1353.6,0.324,0.744
MUM_000791,Jogeshwari / JVLR,19.146536,72.860073,0.0916,19.32,3.78,0.4,2569.2,0.2,4802.3,94.5,2611.2,0.113,0.734
MUM_000792,Jogeshwari / JVLR,19.151052,72.860014,0.2116,18.85,3.88,0.4,2520.0,0.2,4540.0,199.9,2553.6,0.119,0.761
MUM_000793,Jogeshwari / JVLR,19.155568,72.859956,0.25,11.8,2.83,0.4,2483.0,0.2,4230.0,380.5,2506.8,0.124,0.703
MUM_000794,Goregaon West,19.160083,72.859898,0.25,7.78,2.03,0.4,2507.5,0.2,3881.0,718.2,2049.8,0.181,0.813
MUM_000795,Goregaon West,19.164599,72.85984,0.25,15.55,1.56,0.4,2030.6,0.2,3532.0,1114.5,1594.5,0.265,0.756
MUM_000796,Goregaon West,19.169114,72.859781,0.25,8.27,2.14,0.4,1546.6,0.92,3183.1,1510.8,1176.1,0.375,0.795
MUM_000797,Goregaon West,19.17363,72.859723,0.25,10.09,1.66,0.4,1077.2,1.7,2847.8,1907.1,850.7,0.492,0.783
MUM_000798,Malad West,19.178146,72.859665,0.25,20.23,2.93,0.4,654.9,2.41,2549.9,2303.4,751.2,0.535,0.725
MUM_000799,Malad West,19.182661,72.859606,0.25,13.3,2.95,0.4,444.3,2.76,2254.6,2699.7,951.3,0.453,0.838
MUM_000800,Malad West,19.187177,72.859548,0.25,19.81,2.7,0.4,682.6,2.36,1959.3,3096.0,1321.2,0.333,0.733
MUM_000801,Malad West,19.191692,72.859489,0.25,17.42,2.75,0.4,1111.1,1.65,1664.0,3492.3,1535.7,0.278,0.707
MUM_000802,Malad West,19.196208,72.859431,0.25,14.23,2.15,0.4,1368.8,1.22,1368.8,3888.6,1043.3,0.419,0.721
MUM_000803,Kandivali West,19.200723,72.859373,0.25,9.95,2.75,0.4,1073.5,1.71,1073.5,4284.9,564.2,0.625,0.8
MUM_000804,Kandivali West,19.205239,72.859314,0.25,10.28,1.83,0.4,778.2,2.2,778.2,4681.2,219.6,0.833,0.705
MUM_000805,Kandivali West,19.209755,72.859256,0.25,7.94,2.5,0.4,483.0,2.69,483.0,4864.5,527.4,0.644,0.772
MUM_000806,Kandivali West,19.21427,72.859197,0.25,17.03,3.08,0.4,187.7,3.19,187.7,4940.9,1004.0,0.433,0.791
MUM_000807,Kandivali West,19.218786,72.859139,0.25,8.68,3.69,0.4,107.5,3.32,107.5,5028.2,1320.1,0.333,0.764
MUM_000808,Kandivali West,19.223301,72.85908,0.25,18.13,1.61,0.4,402.7,2.83,402.7,5115.5,1639.0,0.255,0.759
MUM_000809,Borivali / Dahisar Subway,19.227817,72.859022,0.25,11.2,3.67,0.4,697.9,2.34,697.9,5202.7,2032.2,0.184,0.741
MUM_000810,Borivali / Dahisar Subway,19.232332,72.858963,0.25,17.2,3.49,0.4,993.2,1.84,993.2,5290.0,2464.5,0.128,0.815
MUM_000811,Borivali / Dahisar Subway,19.236848,72.858905,0.25,18.9,2.35,0.4,1253.1,1.41,1253.1,5377.3,2726.0,0.103,0.729
MUM_000812,Borivali / Dahisar Subway,19.241364,72.858846,0.25,19.35,1.69,0.4,1473.2,1.04,1473.2,5464.5,2727.5,0.103,0.746
MUM_000813,Borivali / Dahisar Subway,19.245879,72.858788,0.25,8.71,3.75,0.4,1693.3,0.68,1693.3,5551.8,2543.6,0.12,0.725
